customer_text_clean,brand_response_clean,intent,label_confidence
I can’t select a song on Apple Music anymore help me @AppleSupport,"@821515 We'd like to make sure we get your Apple Music playing as expected. In order to do so, we need some information: Are you running into issues with one song, or multiple songs? Do you get an error? If so, what does it say? Which device and OS version are you using?",media_playback_issue,0.68791544
Hey @AppleSupport my text notification wont show up on my lock screen unless I open my phone then the “messages” shows a number,@550038 Thank you for reaching out to us. Have you updated to iOS 11.0.3? Please send us a DM so we can investigate further.,messaging_or_communication,0.605643
@AppleSupport my iphone 7 is totally bricked. Can not connect to internet even though phone shows connected. cant call either!!! #sopissed,@613776 Let's work together to get your iPhone working as expected. Are you having issues connected to Wi-Fi and cellular data?,connectivity_issue,0.61467904
Dear @AppleSupport (Pls) make my iPhone great again. It worked ok until #iOS11 but now battery life is (Insert sad clown face here) Thx:),@536370 We're here to help you. DM and tell us what iPhone and version of iOS you're using. We'll meet you there.,battery_issue,0.6965409
Hey @AppleSupport my iPhone 6 screen cracked cause it was so cold! Genuinely! Is their anything I can do about this :(,@223286 Hi there. We'd be happy to look into some options for you. DM us and tell us what country you're located in.,hardware_repair_or_damage,0.7419651
omg ive just seen my iphone expand on the charger and cracked wtf and blotches on screen looks buff and notcompletley working @AppleSupport,@213720 We'd like to look into this with you. Let us know which country you're located via DM to get started. We'll go from there.,hardware_repair_or_damage,0.66561896
"@AppleSupport hi, my notifications on my iPhone 5 aren't coming through at all. They were working last night and when I cleared my old notifications this morning, none have come through since.",@808829 We'd be happy to take a look into this with you. Could you please send us a DM with what iOS version you're running?,system_ui_keyboard_or_notification_bug,0.64984107
"@AppleSupport Why does iTunes stop syncing photo albums to my iPhone after every new update? And no, I'm not using iCloud.",@535744 We'd like to help. Is there an error when attempting to sync manually? Which iTunes version does this occur on? DM us.,icloud_photos_or_mail,0.6782575
Does any one have the stupid #iPhone issue of the screen my screen half bright and half dark @AppleSupport,"@499107 We'd be happy to look into this with you! To begin, feel free to DM us what iOS version and model iPhone we're working with:",system_ui_keyboard_or_notification_bug,0.6657539
@AppleSupport @543788 Can you tell me why everything lags on my phone now after the update?,"@543787 Thank you for reaching out. We are here to help. Please DM us, and we will continue from there.",device_performance,0.7207718
@115858 @12633 why can’t I access/send pics that are on the Cloud?,"@173018 Thanks for reaching out. If you try to select one of these images, do you receive an error message?",messaging_or_communication,0.68476087
"How is it each time I update to the new iOS system - my phone starts to glitch, and force close. Explain this @115858",@193543 We want to look into what's going on with your phone. Can you tell us which iPhone and iOS version you're using?,ios_update_issue,0.7153007
"@AppleSupport I don’t know why but my phone screen keeps on freezing, but when it freezes the sound still comes out. I haven’t dropped my phone so I don’t know what’s going on with it. Please help","@341017 We’ll do everything we can to help. First, which iPhone model and iOS version are you using? Also, how do you restore functionality with it? Let us know the answers in DM.",device_performance,0.7198773
@AppleSupport please advise on why this happens every time I️ type the letter “i” and how to fix it,"@586674 We know how important it is to have your keyboard working properly. In DM, please let us know the iOS version you're using.",system_ui_keyboard_or_notification_bug,0.7041986
"@AppleSupport my iPhone has a weird white/grey line that goes from the bottom to the middle of the screen, and the volume box is stuck in the middle of the screen. How do I troubleshoot/fix this?","@275248 We're here to help! Have you restarted your iPhone to see if that resolves this? If not, let's do that now. Here's how: Also, which software version is installed? To find out, tap Settings > General > About?",hardware_repair_or_damage,0.6121383
@115858 updated my phone and now it keeps freezing...why tho? 😫,@323537 Hello. We're here to help. Tell us which version of iOS you're running under Settings > General > About.,device_performance,0.7374244
Is it just me or is anybody else having problems with Apple Music today?,@174959 We'd like to look into this with you. Send us a DM to continue.,media_playback_issue,0.6642201
"Phone just restarted itself, won't let me send iMessages, won't let me sign into Apple ID n just keeps having this pop up every time I put my password in. I'M ONTO U @115858",@730712 We're here to help with the login popup. What iOS version are you on?,authentication_or_code,0.6604703
@AppleSupport it says i will need to generate a verification code. I'm being sent in circles. any way i can trigger the error to better advise?,@212466 This information helps tremendously. Let's take this to a DM to look into the issue further.,authentication_or_code,0.6702015
@AppleSupport why does my Apple Music keep stopping in the middle of songs that are downloaded onto my phone???,@299226 Let's take a look into why this is happening. Do you have any other devices also playing Apple Music at the same time?,media_playback_issue,0.732611
@AppleSupport So annoying. I have a feeling it relates to two factor authentication. Why can’t I log into Apple ID on my laptop!,@427316 We'll get to the bottom of this together! What's the software version installed on your laptop? Please DM us to proceed.,authentication_or_code,0.70283544
Why my Bluetooth gets turned on automatically? #ios #apple #iphone anyone else suffering from the same? @119462 @123857,@498532 We'd be happy to take a look at this with you. Go ahead and send us a DM to continue.,connectivity_issue,0.59678406
"@AppleSupport Hi, my iPhone 7 has been very unresponsive recently, + I have to restart it multiple times per day. The new iOS didn’t fix it!","@209365 We're here for you! Send us a DM, and we'll take a closer look at the issue together there.",device_performance,0.7949408
@AppleSupport please fix the freezing problem. Apps crashing constantly. Have to restart my phone constantly 😓,@672690 We can definitely look into this with you. We want to be sure your iPhone functions as you'd expect it to. Send us a DM and let us know which iPhone and iOS version you're running. We'll take it from there.,app_crash_or_freeze,0.6838099
First day my iPhone 8 is cracked thanks apple for that glass back @115858,@312518 We want to help. DM us to let us know which country you are located in.,hardware_repair_or_damage,0.69351274
Why isn’t my Apple Music working 🙃🤦🏼‍♂️ @AppleSupport,"@355304 Let's see what's going on. Can you try to force close Music? If not, give it a shot:",media_playback_issue,0.78909075
@AppleSupport hello. Some of my photos are missing from my device after i updated my ios to the latest one. Please help me to fix this. Thanks.,@693002 Thanks for contacting us about your photos. We'd like to look into this with you. Let's meet in DM.,icloud_photos_or_mail,0.8081348
Apple please fix my text messages. @AppleSupport,@622827 We'd like to help. DM us what's happening and we'll get started.,messaging_or_communication,0.62927604
@AppleSupport wtf your support person via app told me to sign out of my Apple ID then back in and now my library won’t load,@186472 We'd like to assist. Could you send us a DM so we can get some more information?,authentication_or_code,0.6465462
@AppleSupport my phone keeps crashing .,"@302979 That's not what we'd like to hear, and want to help stop this from happening. Tell us more about what you're experiencing.",app_crash_or_freeze,0.6542291
@AppleSupport whys my iPhone 7 breaking down and crashing every time I try to use an app,@412435 Thanks for reaching out. We're here to help. We've received your DM and will continue there.,app_crash_or_freeze,0.73047966
I had about 1000 photos on my phone. Suddenly there are only 32. They’re not in my iCloud. Where are they!? .@AppleSupport,@476139 We'd be happy to help. Send us a DM and we can start there.,icloud_photos_or_mail,0.7030469
"Every time I type the letter “I” it looks like the letter “I”, but when I hit send it looks like “I️” Fix this @115858",@630150 Here’s what you can do to work around the issue until it’s fixed in a future software update:,system_ui_keyboard_or_notification_bug,0.66723114
@AppleSupport My phone won’t stop freezing and all my l’s are turning into boxes. Playing with my time & money 🤦🏽‍♀️ Need this fixed ASAP.,@485027 We can help! This workaround will help until this issue is resolved in a future patch:,device_performance,0.7215838
@AppleSupport I've tryed to reset my icloud account password and its saying its lock,@541848 We'd be happy to point you in the right direction. See: DM us if this doesn't help:,authentication_or_code,0.6883721
@AppleSupport why does wifi keep disconnecting on my iPhone 6s after latest update? Please fix asap,@611623 Being able to connect to Wi-Fi is very important. We're here to help. DM us the exact iOS version you are currently running.,connectivity_issue,0.5850629
@AppleSupport @126 the Instagram app crashes in ios 11.0.2 What should be done?,"@207744 We'd like to see if we can help. To start, check out the steps listed here: Keep us posted on the results.",app_crash_or_freeze,0.8122706
"Help! My iPhone just glitched and my 4,000+ photos are gone! @AppleSupport and I've been paying monthly for extra iCloud storage. ☹️",@443653 We know how important your photos are. Our Apple Apps team would be happy to help. Reach out here:,icloud_photos_or_mail,0.69424224
most of my photos disappeared from the camera roll !!!! i have iphone 6s. help?! @AppleSupport,@258970 We'd be happy to assist. Let us know which version of iOS you're running on this iPhone via DM. We'll go from there.,icloud_photos_or_mail,0.752283
everything keeps freezing up and shutting off and my phone keeps restarting itself hellooooooooooo @AppleSupport,@399445 We'd love to help. DM us the specific iPhone model you're using. We can go from there.,device_performance,0.7596546
@AppleSupport @115858 the battery life of my 6S is horrendous after iOS REALLY need to address this ASAP,@216741 We're here for you and would like to help. Let's meet up via DM to gather some more details.,battery_issue,0.6968669
@AppleSupport my iPhone won’t allow me to turn on WiFi in the settings,@555376 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started.,connectivity_issue,0.66917855
@AppleSupport My Apple ID seems to have some trouble. My phone asks me to confirm the iPhone passcode and then gets stuck!,@612135 We'd be happy to do what we can to assist. Are you setting up a new iPhone or restoring from a backup? Please DM us here:,authentication_or_code,0.6422201
Uh @AppleSupport all of my photos are gone from my library,@300797 Let's look at this together. Could you tell us which Apple device you're using?,icloud_photos_or_mail,0.6807319
HELP @AppleSupport why can’t I freaking log into iCloud???? I haven’t been able to log in for months,@342723 We'd like to help out with that. What happens when you try to sign in?,authentication_or_code,0.7042576
what the fuck is going on with my phone why can’t i️ type the letter i️,@592156 We'd love to assist you. Click here to connect with us in DM and tell us which device and software version you have:,system_ui_keyboard_or_notification_bug,0.75037664
Been months since the newest iPhone came out but my phone still refuses to update. Class 🙃 @AppleSupport,@356549 Keeping your iOS up-to-date is important. We’re here to help. Which device and current iOS version are you using?,ios_update_issue,0.7306807
@115858 why can’t I️ fucking type the letter I️,@621581 Here’s what you can do to work around the issue until it’s fixed in a future software update:,system_ui_keyboard_or_notification_bug,0.6795319
@115858 why has my #iphone battery life gone to crap since the last couple of iOS updates?,@422757 We can check it out. Which device are you using? Can you tell us what you're experiencing?,battery_issue,0.7510631
@AppleSupport any idea why my battery has been dying very quickly just the past few days? Battery health still remains above 70%,@592356 Having a properly charged battery is important when it comes to using your iPhone. DM us your iOS version to get started.,battery_issue,0.7394747
"It’s ridiculous how much my iPhone lags after the update. Seriously, does this get better at any point? 😩😩 @AppleSupport","@150193 Hi. We definitely know that the performance of your device is important and would like to help. Send us a DM, and we'll take a look into this. Thanks",device_performance,0.7098296
@AppleSupport my phone doesn’t play music in my car. What can I do to fix this?,@245484 We want you to be able to play your music. Does your car use CarPlay?,media_playback_issue,0.6582935
My pictures just disappeared but they are still in my iCloud how do i restore them back to my camera roll @AppleSupport,@381077 We'd like to help. DM us what iOS version you're on and we'll get started.,icloud_photos_or_mail,0.8311924
@AppleSupport Thanks for the response... I got the new update and reinstalled the mail app. It’s working now.,@662964 You’re welcome. Please feel free to reach out any time you have questions or concerns. Hope you have a good day.,icloud_photos_or_mail,0.7068411
Any one here having the same issue with me???😭😭 I can’t sign into the apple store @AppleSupport @206420 @118936 @116333 please help😢,@744289 We're happy to help. How are you connected to the internet? What device are you using. Let us know to continue.,authentication_or_code,0.6792731
"@AppleSupport what happened to my music app? why does black screen appears instead of white screen? i can’t get used to it, please fix!",@776002 We're happy to assist. Which iOS version are you currently running? Go to Settings > General > About for the version.,media_playback_issue,0.67739755
This iphone update is giving me hell PLEASE FIX THIS @115858,@124876 We want you to have a smooth experience with the update. What exactly is going on?,ios_update_issue,0.6962902
@AppleSupport But my phone screen is cracked to the point where I cannot see anything lol,"@529995 Are you able to connect to iTunes on a computer? There, you can see when iCloud was last backed up.",hardware_repair_or_damage,0.680734
Fucking still Apple ID disabled. I changed my password. I reset it!! Wtf is going on. @AppleSupport,@448083 Let's team up and work on this together. Which device do you have and have you tried all these steps:,authentication_or_code,0.7179167
@AppleSupport my iPhone 7plus is lagging too much. Please help me on the issue.,@789336 We're pleased to help you with your iPhone 7. Could you give us a little more information? Would you mind letting us know which iOS version you have installed and which country you are located in? You can find the iOS version at Settings >Generl > About,device_performance,0.82316434
the whole “i️” glitch on iPhone keyboards gotta get fixed asap @AppleSupport,@588088 We'd like to take a closer look at your keyboard issue. DM us which device you're seeing it on and we'll get started.,system_ui_keyboard_or_notification_bug,0.6932276
"@AppleSupport bit of a joke really that since the new iPhone has come out and I updated my iPhone 7, the battery life is awful compared to what it used to be","@666585 That's never the experience we want you to have. We'll be happy to see how we can help. DM us which iOS version you're running on your iPhone 7, and we'll start working there.",battery_issue,0.7737963
Does anyone know why my videos that I took in my phone and are saved in my photo gallery do not play. I keep getting the loading sign but no action. @AppleSupport,@816987 We understand needing to get these videos to work as they are part of your memories. Let's get you in the right place. Contact our Photos App specialists here: They will be able to look further into the app with you and get you a resolution.,media_playback_issue,0.6665272
@AppleSupport how do I get my iPhone seven repaired or replaces its under warranty and its not been working how do I get in touch with you,@802211 We'd be happy to look in to your options with you. Please DM us a bit more about what's happening with your iPhone 7.,hardware_repair_or_damage,0.7752341
@AppleSupport Hey apple support. My iPhone 5s battery life is a piece of crap after I updated since iOS 11. No more fix with it?,@580178 We're here to help. Let's take this to DM so we can better assist you.,battery_issue,0.706676
@AppleSupport Hi I m using I phone 7. I m facing an issue that my phones battery is draining very quickly. Version 11.0.2 Plz help,@373993 You can update to iOS 11.0.3. We recommend backing up your device before updating. Here's how:,battery_issue,0.7080963
Hey @115858 my new #iphone8 camera pulls green. Resetting and settings isn’t helping. Help?,@538041 We'd like to get your iPhone camera working as expected. Let us know if both the front and back camera having this issue via DM.,hardware_repair_or_damage,0.59556425
"My music stops playing whenever I get a notification or open an app, how lovely @115858 FIX THIS SHIT (please)",@516307 Let's investigate this together so you can listen to music without interruption. What app are you playing music from?,media_playback_issue,0.66997457
So my iPhone 7+ has been freezing for about 5 minutes for every hour that passes 🤔 @AppleSupport what should I do?,@547821 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this.,device_performance,0.71302795
@AppleSupport I upgraded and now I can’t forward any photos via text or email.,@382466 That's certainly not what we'd expect you to experience. DM us and we'll continue there.,messaging_or_communication,0.6205112
The wife has lost all her photos it says they are in iCloud but can't get them up any help so many photos of the boys 😞😞 @115858,"@328233 We'd like to help. So we're clear, have you checked to confirm the photos are showing here?",icloud_photos_or_mail,0.6885142
@AppleSupport good morning! I need some help with my Bluetooth connection. I’d like their support.,@775358 We've received your DM. Please check there for our reply.,connectivity_issue,0.63183874
"@AppleSupport before I updated to iOS 11. The battery life of my iPhone 5s was really good.. it lasted almost the entire day, now I plug my phone like three times per day wtf",@553314 We know that you need to be able to rely on your battery and want to help. We've got your DM and will continue there.,battery_issue,0.7264279
@115858 @AppleSupport Do you know how to fix an iPhone 6,@340957 We'd be happy to address any issues that you're having. Could you please let us know what's going on?,hardware_repair_or_damage,0.60550106
"@AppleSupport my phone isn't let me update to the newest iOS, I've tried downloading it trough iTunes and on my phone but it doesn't work",@438076 Let's find out why you're not able to update your device. Are you seeing any error messages when you try to update?,ios_update_issue,0.7661799
"I am experiencing sudden crashes in Apps while using, on IOS11 #Outlook #Facebook #Twitter @AppleSupport",@195607 Thanks for letting us help. Are the crashes only in those apps? What version of iOS shows in Settings > General > About?,app_crash_or_freeze,0.6560585
Anyone else’s battery life awful on iOS 11? @AppleSupport,@646142 Thanks for reaching out. Which iPhone and specific iOS version are you using currently?,battery_issue,0.7038769
@115858 why wont you send me a verification code so i can sign into my account?,@187560 We want to help. Take a look at the info in this link and let us know if you are still having issues:,authentication_or_code,0.8025157
@AppleSupport I’m having issues with sending messages to a few of my contacts. Most of them will deliver but some people won’t,@511088 Let's take a look at it together. Which device and OS are you using? Do those contacts have trouble sending to you as well?,messaging_or_communication,0.63474125
"@AppleSupport lost all my contacts, photos and it won't let me sign into iCloud 😫","@438069 We'll make sure to get this straightened out. DM us, and we'll see you there.",icloud_photos_or_mail,0.6470954
How tf am I randomly gonna get signed out of my iCloud and then when I type in the correct info it doesn’t sign me in 😑 @AppleSupport,@823162 We'd like to help you get this resolved. Are you getting error messages when this happens?,authentication_or_code,0.6456593
@AppleSupport my Apple Music app will not work what’s so ever. Wtf do I do???,@195604 Let's take a look at this together. What happens when you launch the Music app?,media_playback_issue,0.6847481
"@AppleSupport My problem is that all our devices are under the same person, and I do not know how to sign in on a new Apple ID.",@165489 Let's continue to work together in DM.,authentication_or_code,0.6602363
@AppleSupport I'm very dissapointed with the help I got today to log into my Apple ID after I told the guy that the trusted number on the account is wrong and since the day I joined Apple I have only had one phone number . Its my own account and I would like it to be fixed please,"@279600 We are sorry to hear you are having trouble with your Apple ID, but as a matter of security, we are unable to assist with Apple ID issues via Twitter. You would need to reach out to our Account Security Team here:",authentication_or_code,0.70502806
"Hi @AppleSupport, why my iPhone is not smooth? Sometimes it’s very slow to launch an app. Any tips for make it smooth? 🙏🏻",@195714 We want to help. Are you updated to iOS 11.0.3?,device_performance,0.7484818
iOS 11.0.1 bricked my phone and now I have to pay $350 to fix it?? Now i'm w/o a phone Thanks @AppleSupport @115858,@179491 We'd like to look into this with you. DM us some more details about what happened.,hardware_repair_or_damage,0.6022948
@AppleSupport Mail app. Also having problem iMessaging pictures.,"@394936 Which accounts do you use in Mail? Also, what issues are you having with pictures in iMessage? Let us know via DM.",messaging_or_communication,0.6614561
@115858 my iPhone is broken. I is a question mark in a box,@127948 Thanks for reaching out. We're happy to take a closer look. What is your current iOS version?,hardware_repair_or_damage,0.61632174
@AppleSupport Yup wifi’s connected on all my devices and the songs don’t play on any of them ☹️,@698610 Where are you located? Let us know in DM.,media_playback_issue,0.65094495
"@AppleSupport iPhone 6S , battery life sucks ass 🙃",@696230 Got it. Do you know approximately how long your iPhone 6s lasts on a fully charged battery? Does this happen while using any particular apps? Let us know via a DM. We’ll keep moving forward from there.,battery_issue,0.7242043
@AppleSupport iPhone 8 Plus. Hewlett-Packard. But my photos are saved on iCloud how do I get them back on my phone,@669068 Thanks. Go ahead and meet us in DM letting us know if your phone is signed in to iCloud or not in Settings > (Your Name) > iCloud and we can work together.,icloud_photos_or_mail,0.7260995
@AppleSupport Anytime I open an app it freezes and won’t even let me lock my phone then my phone restarts,@183383 We'd love to help out. Could you Direct Message us what country you're located in?,app_crash_or_freeze,0.72036064
"@AppleSupport help me apple, your my only hope. I reinstalled the native mail app but can't use it. This screen comes up and that is all.",@662070 We want to help! Which software version is this occurring on?,icloud_photos_or_mail,0.64111555
@123499 @584693 @AppleSupport My imessage does not work either.. 😩,@584692 We understand how important it is for your iMessage to work. Let's take a closer look at this issue together in DM.,messaging_or_communication,0.6586215
"@116333 hi,I am Apple user since 2007. Yesterday morning I got defected screen on iPhone X from Etisalat UAE at the Dubai Mall.",@482026 Go ahead and send us a DM with more information so we can look into this.,hardware_repair_or_damage,0.5984339
"@AppleSupport after updating to IOS 11.1.1 Personal hotspot its not working. Page just flickers 😡 Its not my phone, since it was just replaced","@666675 We know Personal Hotspot makes it simple to share your cellular internet, and we want to help. Please send us a DM and tell us which country you're in, and we'll find a way to help.",connectivity_issue,0.6270424
@115948 @AppleSupport Apple Music isn’t work,@436256 Hey there! What's happening with your Apple Music? What do you mean when you say it isn't working?,media_playback_issue,0.71225876
@AppleSupport I am using an iPhone SE. It also won’t let me sync my Fitbit to my phone. A message comes up saying my Bluetooth is not turned on even though it is.,"@667674 When you connect your Fitbit, are you able to see that it's connected when you go to Settings > Bluetooth?",connectivity_issue,0.57704866
@AppleSupport What is this? What does it do? iTunes 12.7.14,@287945 We're happy to take a look. Follow up with us in DM. Tell us if you see the icon outside of syncing your device.,information_or_how_to,0.55263907
@AppleSupport why are a lot of my photos unable to send or even load?! They have a ‘!’ In the corner. It’s a joke. Over to @125607.,@417148 Hi there. We know how precious photos can be and want to help. Can you DM us if you use iCloud Photos?,messaging_or_communication,0.6076689
@AppleSupport my iphone has started freezing the past few days and apps will not open at all?,@422550 That's not good and we definitely want to help. Looks like you sent us a DM as well. We will continue working with you in there.,app_crash_or_freeze,0.7298454
@AppleSupport my battery has been draining incredibly quickly over the last few days which isn’t good when I have events I need to go to and my battery needs to last,@667506 We can help with battery life. Could you Direct Message us so we can take a closer look?,battery_issue,0.7302624
@AppleSupport my Apple Music isn’t working 😭😭😭😭😭 what’s going onnnnnnn,@672654 This is certainly not the experience we want you to have. You're in great hands for support. Could you DM us which Apple device you're using? We look forward to your response.,media_playback_issue,0.6804211
Why is that my phone works perfectly fine and I update something and then starts being a piece of shit... @115858 or you release a new phone and then it magically starts freezing.,@784962 May we have a look at this with you? Feel free to DM us exactly what behavior you're experiencing and what iOS version you're on and we'll go from there.,device_performance,0.72990644
@AppleSupport I don’t get any error messages. The song is displayed but does not play or tell me to download again. Looks normal but song does not play.,@174258 Got it. DM us the device you're experiencing this on and we'll take a closer look into this.,media_playback_issue,0.66169304
@AppleSupport iMessages. Have reset my phone. And am connected to WiFi,"@713679 Does this happen while connected to cellular data as well? Also, does this happen while sending messages to one specific person or multiple different people?",messaging_or_communication,0.66855204
my phone won't update from iOS 9 to the most recent update and it won't tell me why help @AppleSupport,"@409016 We'd be happy to take a look! To start, what model iPhone are we working with today? Are you updating via Wi-Fi or iTunes?",ios_update_issue,0.72070843
"@118845 Hey bought Beats X and they connect to my macbook perfectly but not my s8+, shows up on bluetooth but wont connect. Please help","@522467 While you may need to reach out to Samsung, let's rule out what we can over Twitter. Any steps tried so far with your Beats?",connectivity_issue,0.5922249
@AppleSupport i can’t turn on my WiFi on my iPhone 7,@509268 We'll be glad to assist. Is Wi-Fi grayed out in the settings? Are you getting an error message?,connectivity_issue,0.6720309
@AppleSupport iPhone 7 user| 11.0.3 has had a profound impact on the battery life of my phone. I have apple care+. What can you do?,@583361 We will be happy help you maximize your battery life. Can you DM us how long your battery is lasting on a full charge?,battery_issue,0.70172554
"@AppleSupport Cheers Apple, it’s a smashed screen. Only one ever broken since the original iPhone.",@672990 We'd still like to review any available options. Please DM us the country you're located within here:,hardware_repair_or_damage,0.72785026
My IPhone glitch is that it won’t stay connected to any WiFi. @AppleSupport ?,"@517906 We're here to help and get you connected. In this scenario, check out: and keep us posted.",connectivity_issue,0.6981979
"@AppleSupport my iPhone7+battery is dying,I have install the last #iOS11 I don't use all the time & I need to charge my phone 3times per day",@348622 Send us a DM. We'll help out with your battery life from there.,battery_issue,0.6945999
@AppleSupport I have iOS 11 but the problems were happening with iOS 10. It’s an iPhone 6 Plus. I keep my phone regularly updated too.,"@321294 Thank you. Have you completed these steps? If not, give those a try, and DM the result.",ios_update_issue,0.7301203
Hey @AppleSupport my new iphone8 is already fucked up and I can't get support help cause I can't access the phone,@624171 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started.,hardware_repair_or_damage,0.6036609
WiFi not connecting since new iOS update wtf! #apple #o2 @115858 @O2,@666595 We're here to help with the Wi-Fi. Does this happen on all Wi-Fi networks?,connectivity_issue,0.6042732
Is anyone having issues with Apple Music? @115858 @115948,@136054 Hey there. Help is here! Let's talk about your Apple Music. DM us and share what you're experiencing to get started:,media_playback_issue,0.6756891
@AppleSupport OMG! why is my iphone 8 severely lags? this is after updating to iOS 11.0.3 (15A432) #iphone8,@298818 We’d love to help. Please send us a DM to continue.,device_performance,0.7569593
@AppleSupport ever since I got the new update my battery drains super fast. I did not even use my phone for 8 hours and lost 27%. Is something turned on that’s draining the battery?,"@279195 We'd love to help get the most out of your iPhone's battery. To make sure, is iOS 11.1.2 the version currently installed? Have you tried any steps so far? Please keep us posted here in DM:",battery_issue,0.7220891
@AppleSupport My iphone 8 plus cannnot download app update after install ios 11.0.3 unless I restart it. Please fix it.,"@484688 We're happy to team up with you on this. To start, does this happen when connected via Wi-Fi, cellular, or both?",ios_update_issue,0.7174185
Bluetooth connectivity issue with #iphonex and JBL speaker!!! @AppleSupport,"@729090 Congratulations on your iPhone X! We know how important it is to be able to connect with other devices and we're happy to help. To start, can you tell us which iOS version you're using on your iPhone X? You can find this by going to Settings > General > About.",connectivity_issue,0.60919994
@AppleSupport My Notifications aren’t popping up.,"@672547 Hey, we'll take a look at the notifications to see what's going on. First, can you tell us which notifications you're referring to? Also, which device are we working with and what's the software version?",system_ui_keyboard_or_notification_bug,0.650187
@115858 My music keeps skipping and pausing and going to the next song on my iPhone. Help?,@605830 We want you to be able to enjoy your music without issues. Let's meet in DM and we can take a look into this together.,media_playback_issue,0.7788763
Why is my phone lagging?! @115858 fix this!,@710371 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together.,device_performance,0.7022509
"I sent my expensive MacBook Pro in for repair with @331101 and they gave it back covered in crap, food crumbs, smear marks and two lovely new DENTS! I hope you’re taking notice @AppleSupport because this is very upsetting! #Apple #MacbookPro #WTF 🤬",@331100 We'd like to hear more about your experience. Reach out to us via DM and we'll meet up with you to continue chatting.,hardware_repair_or_damage,0.6267357
@AppleSupport I have iphone 6s with ios 11.0.3 and my bluetooth connection is bad,@535893 You've come to the right place. Could you elaborate on what's happening with Bluetooth?,connectivity_issue,0.6108092
my apps keep crashing... @AppleSupport @115858 help ?,@607645 We want you to be able to enjoy your apps; we'll do all we can to help. Connect with us in DM to continue:,app_crash_or_freeze,0.7937269
@244884 @AppleSupport I'm onto them now - seems like it's a worldwide issue but can't provide a solution time. Mine is crashing every 5-10 seconds on any app.,@244883 We know how vital it is to have your device working as expected. We'd recommend following the steps in this article to resolve this issue:,app_crash_or_freeze,0.69480354
I️ am so over the glitches from the new IOS update @115858 🙄,@629051 Here’s what you can do to work around the issue until it’s fixed in a future software update:,ios_update_issue,0.71491134
@AppleSupport Hi. iPhone 6. Ever since iOS 11 my phone will connect to WiFi for maybe an hour a day and then will lose connection and say that I have the incorrect password and is unable to join. All other devices in the house connect to WiFi with no problems.,"@733728 Thanks for reaching out. That's certainly not the behavior we'd expect. Have you already updated to the latest release, iOS 11.1.2? Have you tried restarting your iPhone?",connectivity_issue,0.623462
@AppleSupport how do I get iMessages to work on my MacBook Pro again? It won't let me login,"@407328 We're glad to help get your iMessages working on your Mac again. Meet us in DM with some details, such as the exact version of macOS you're using, what happened when your iMessages stopped working, and which country you're in, and we'll take it from there.",messaging_or_communication,0.6099935
"@AppleSupport So why is it in the control panel? And why CAN I turn it off, it just doesn’t stay off..?","@207656 Some features require those settings be available. Check the ""About Wi-Fi and Bluetooth"" section of the article we linked.",information_or_how_to,0.63186806
My phone keeps freezing and my apps keep crashing. Wtf @AppleSupport,@461418 Let's team up & look at what's going on. Which iOS version is installed? That's in Settings > General > About.,app_crash_or_freeze,0.6779553
"@AppleSupport The phone is glitchy when using apps such as Instagram, Twitter and Strava. It freezes and won’t do anything all resulting in me having to wait over 30’s for it to unfreeze. It’s being doing this after every update since iOS 11.","@478952 Whenever the iPhone doesn't respond, does it ever restart at all to an Apple Logo?",app_crash_or_freeze,0.6556057
@115858 My iPhone WILL NOT stay connected to my WiFi!! Please fix in iOS!,"@222732 We'd be happy to look into the trouble you're having with connecting to Wi-Fi. To start, can you tell us which iPhone and iOS version you're using? You can find the version by going to Settings > General > About > Version.",connectivity_issue,0.71846455
I am sick and tired of my apple password being disabled each time I use it @115858 #FAIL,@796892 Hi. We are here to help. What device are you using?,authentication_or_code,0.6620122
@AppleSupport Can I change a setting somewhere?,@698996 We'd like to help! You can tap the (i) that is located beside the contact or group and remove from recents.,information_or_how_to,0.5543693
"@AppleSupport Hi, I have just updated my iPhone & the WiFi is no longer connecting properly 😔 Any solution?","@409002 We can get you connected again with your iPhone. So we've got the right steps, what is happening exactly with Wi-Fi?",connectivity_issue,0.71808004
@115858 @AppleSupport please fix the I️ when ever I️ type the letter it doesn’t work it’s really annoying,@312269 Here’s what you can do to work around the issue until it’s fixed in a future software update:,system_ui_keyboard_or_notification_bug,0.6622046
"@AppleSupport pretty much all of my photos have just disappeared, why is this? And how do I get them back?",@823703 Thanks for reaching out to us. We know how important our photos are and we'll do everything we can to get yours back. Do you use iCloud Photo Library to back your photos up? Join us in DM with more details about when you noticed they were missing.,icloud_photos_or_mail,0.71182543
Everytime I️ type the letter i it always comes up as I️ like wtf @115858 @AppleSupport,@503316 Here’s what you can do to work around the issue until it’s fixed in a future software update:,system_ui_keyboard_or_notification_bug,0.65171134
"@AppleSupport iOS 11 must be bugging cause I can’t connect to my WiFi but on none apple devices, the WiFi can connect","@714747 We're here for you! Send us a DM, and we'll take a closer look at Wi-Fi on your Apple devices there.",connectivity_issue,0.5839071
